artist,song,popularity,uri,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,0,clusters
LP,Night Like This,0,spotify:track:3geHb3J3nmU66Q3Ll9kSBl,https://open.spotify.com/track/3geHb3J3nmU66Q3Ll9kSBl,0.667,0.488,5.0,-5.29,1.0,0.0283,0.237,0.0,0.103,0.177,116.996,audio_features,3geHb3J3nmU66Q3Ll9kSBl,https://api.spotify.com/v1/tracks/3geHb3J3nmU66Q3Ll9kSBl,https://api.spotify.com/v1/audio-analysis/3geHb3J3nmU66Q3Ll9kSBl,240307.0,4.0,,1
Luis Fonsi,Échame La Culpa,64,spotify:track:2hl6q70unbviGo3g1R7uFx,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx,0.733,0.892,0.0,-3.641,1.0,0.0417,0.0376,0.0,0.137,0.675,95.989,audio_features,2hl6q70unbviGo3g1R7uFx,https://api.spotify.com/v1/tracks/2hl6q70unbviGo3g1R7uFx,https://api.spotify.com/v1/audio-analysis/2hl6q70unbviGo3g1R7uFx,173720.0,4.0,,9
Sammy Adams,All Night Longer,61,spotify:track:1vNn7rVQT6UtEW1NGH53fT,https://open.spotify.com/track/1vNn7rVQT6UtEW1NGH53fT,0.712,0.649,1.0,-4.753,1.0,0.063,0.000652,0.0,0.0683,0.616,127.028,audio_features,1vNn7rVQT6UtEW1NGH53fT,https://api.spotify.com/v1/tracks/1vNn7rVQT6UtEW1NGH53fT,https://api.spotify.com/v1/audio-analysis/1vNn7rVQT6UtEW1NGH53fT,177093.0,4.0,,9
MARINA,How to Be a Heartbreaker,49,spotify:track:2Ow4Pmi0VOOLvbmJ8V70qo,https://open.spotify.com/track/2Ow4Pmi0VOOLvbmJ8V70qo,0.69,0.897,11.0,-4.696,0.0,0.0506,0.0142,0.0,0.108,0.849,140.05,audio_features,2Ow4Pmi0VOOLvbmJ8V70qo,https://api.spotify.com/v1/tracks/2Ow4Pmi0VOOLvbmJ8V70qo,https://api.spotify.com/v1/audio-analysis/2Ow4Pmi0VOOLvbmJ8V70qo,221493.0,4.0,,9
Nicki Minaj,The Night Is Still Young,66,spotify:track:4bBrKDo8rchikwZOtmXbIH,https://open.spotify.com/track/4bBrKDo8rchikwZOtmXbIH,0.656,0.692,1.0,-6.145,0.0,0.0563,0.00212,0.00305,0.128,0.693,128.016,audio_features,4bBrKDo8rchikwZOtmXbIH,https://api.spotify.com/v1/tracks/4bBrKDo8rchikwZOtmXbIH,https://api.spotify.com/v1/audio-analysis/4bBrKDo8rchikwZOtmXbIH,227560.0,4.0,,9
dodie,Sick of Losing Soulmates,46,spotify:track:7a9udNo0GU97xnMAkjLdmE,https://open.spotify.com/track/7a9udNo0GU97xnMAkjLdmE,0.519,0.275,2.0,-15.949,1.0,0.0383,0.645,0.135,0.356,0.113,75.148,audio_features,7a9udNo0GU97xnMAkjLdmE,https://api.spotify.com/v1/tracks/7a9udNo0GU97xnMAkjLdmE,https://api.spotify.com/v1/audio-analysis/7a9udNo0GU97xnMAkjLdmE,267300.0,4.0,,0
Sheck Wes,Mo Bamba,4,spotify:track:3QybPutx0Tjk472bBKjNWn,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn,0.738,0.629,6.0,-4.882,0.0,0.0495,0.268,0.00114,0.163,0.319,146.067,audio_features,3QybPutx0Tjk472bBKjNWn,https://api.spotify.com/v1/tracks/3QybPutx0Tjk472bBKjNWn,https://api.spotify.com/v1/audio-analysis/3QybPutx0Tjk472bBKjNWn,180898.0,4.0,,1
Kesha,Sleazy,0,spotify:track:7GS7uK7mPdnIOqbgEwg9br,https://open.spotify.com/track/7GS7uK7mPdnIOqbgEwg9br,0.755,0.895,9.0,-5.576,0.0,0.147,0.0165,0.0704,0.0987,0.856,169.992,audio_features,7GS7uK7mPdnIOqbgEwg9br,https://api.spotify.com/v1/tracks/7GS7uK7mPdnIOqbgEwg9br,https://api.spotify.com/v1/audio-analysis/7GS7uK7mPdnIOqbgEwg9br,205357.0,4.0,,9
Migos,Bad and Boujee (feat. Lil Uzi Vert),5,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,0.926,0.666,11.0,-5.314,1.0,0.244,0.0611,0.0,0.123,0.168,127.079,audio_features,4Km5HrUvYTaSUfiSGPJeQR,https://api.spotify.com/v1/tracks/4Km5HrUvYTaSUfiSGPJeQR,https://api.spotify.com/v1/audio-analysis/4Km5HrUvYTaSUfiSGPJeQR,343150.0,4.0,,7
Gwen Stefani,Rich Girl,66,spotify:track:2Y2q7PkD7lvuWr8YaZfWuv,https://open.spotify.com/track/2Y2q7PkD7lvuWr8YaZfWuv,0.856,0.754,7.0,-2.728,0.0,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,audio_features,2Y2q7PkD7lvuWr8YaZfWuv,https://api.spotify.com/v1/tracks/2Y2q7PkD7lvuWr8YaZfWuv,https://api.spotify.com/v1/audio-analysis/2Y2q7PkD7lvuWr8YaZfWuv,236213.0,4.0,,9
Queen,Don't Stop Me Now - Remastered 2011,84,spotify:track:5T8EDUDqKcs6OSOwEsfqG7,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,0.559,0.868,5.0,-5.276,1.0,0.17,0.0475,0.000176,0.776,0.609,156.295,audio_features,5T8EDUDqKcs6OSOwEsfqG7,https://api.spotify.com/v1/tracks/5T8EDUDqKcs6OSOwEsfqG7,https://api.spotify.com/v1/audio-analysis/5T8EDUDqKcs6OSOwEsfqG7,209413.0,4.0,,3
Caleb and Kelsey,Never Enough,19,spotify:track:1nF3YJyrdZkImSLSpaectg,https://open.spotify.com/track/1nF3YJyrdZkImSLSpaectg,0.513,0.374,7.0,-6.554,1.0,0.0356,0.782,0.0,0.154,0.348,133.022,audio_features,1nF3YJyrdZkImSLSpaectg,https://api.spotify.com/v1/tracks/1nF3YJyrdZkImSLSpaectg,https://api.spotify.com/v1/audio-analysis/1nF3YJyrdZkImSLSpaectg,201874.0,4.0,,0
Jade Bird,Cathedral,0,spotify:track:528i0bBEVKFO8P1WwUYtEp,https://open.spotify.com/track/528i0bBEVKFO8P1WwUYtEp,0.612,0.631,5.0,-4.991,0.0,0.0804,0.747,0.0,0.125,0.46,94.985,audio_features,528i0bBEVKFO8P1WwUYtEp,https://api.spotify.com/v1/tracks/528i0bBEVKFO8P1WwUYtEp,https://api.spotify.com/v1/audio-analysis/528i0bBEVKFO8P1WwUYtEp,170373.0,4.0,,0
Jesse McCartney,Leavin',62,spotify:track:20ORwCJusz4KS2PbTPVNKo,https://open.spotify.com/track/20ORwCJusz4KS2PbTPVNKo,0.687,0.71,9.0,-5.84,1.0,0.0522,0.0283,3.71e-06,0.0689,0.886,79.235,audio_features,20ORwCJusz4KS2PbTPVNKo,https://api.spotify.com/v1/tracks/20ORwCJusz4KS2PbTPVNKo,https://api.spotify.com/v1/audio-analysis/20ORwCJusz4KS2PbTPVNKo,216880.0,4.0,,9
Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",54,spotify:track:1jS7v1W7iS5ND9IYqfOxWo,https://open.spotify.com/track/1jS7v1W7iS5ND9IYqfOxWo,0.692,0.744,2.0,-4.565,1.0,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,1jS7v1W7iS5ND9IYqfOxWo,https://api.spotify.com/v1/tracks/1jS7v1W7iS5ND9IYqfOxWo,https://api.spotify.com/v1/audio-analysis/1jS7v1W7iS5ND9IYqfOxWo,326467.0,4.0,,7
Alan Walker,Faded,73,spotify:track:7gHs73wELdeycvS48JfIos,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,0.589,0.651,6.0,-5.097,1.0,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,audio_features,7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos,212627.0,4.0,,1
We Rabbitz,Faded,1,spotify:track:29ch4LWseOGQSoN16aoBPx,https://open.spotify.com/track/29ch4LWseOGQSoN16aoBPx,0.561,0.716,0.0,-6.761,0.0,0.0338,0.0481,0.000233,0.123,0.135,109.996,audio_features,29ch4LWseOGQSoN16aoBPx,https://api.spotify.com/v1/tracks/29ch4LWseOGQSoN16aoBPx,https://api.spotify.com/v1/audio-analysis/29ch4LWseOGQSoN16aoBPx,172909.0,4.0,,1
Zameer Rizvi,Don't Stop Movin',0,spotify:track:1ACZn76mgMoBtFl0NFONUJ,https://open.spotify.com/track/1ACZn76mgMoBtFl0NFONUJ,0.69,0.882,7.0,-4.409,1.0,0.0592,0.301,0.000238,0.177,0.872,139.977,audio_features,1ACZn76mgMoBtFl0NFONUJ,https://api.spotify.com/v1/tracks/1ACZn76mgMoBtFl0NFONUJ,https://api.spotify.com/v1/audio-analysis/1ACZn76mgMoBtFl0NFONUJ,196455.0,4.0,,9
Rachel Platten,Shivers,48,spotify:track:5yjOhc3JKrznGouRHMagoJ,https://open.spotify.com/track/5yjOhc3JKrznGouRHMagoJ,0.838,0.724,0.0,-3.025,1.0,0.0754,0.0934,1.73e-06,0.0522,0.385,112.992,audio_features,5yjOhc3JKrznGouRHMagoJ,https://api.spotify.com/v1/tracks/5yjOhc3JKrznGouRHMagoJ,https://api.spotify.com/v1/audio-analysis/5yjOhc3JKrznGouRHMagoJ,175333.0,4.0,,9
Nathan Sykes,Burn Me Down,16,spotify:track:6OEuhpa4YTlBy0liA81gNE,https://open.spotify.com/track/6OEuhpa4YTlBy0liA81gNE,0.342,0.607,0.0,-5.934,1.0,0.0365,0.0511,0.0,0.243,0.309,63.664,audio_features,6OEuhpa4YTlBy0liA81gNE,https://api.spotify.com/v1/tracks/6OEuhpa4YTlBy0liA81gNE,https://api.spotify.com/v1/audio-analysis/6OEuhpa4YTlBy0liA81gNE,239933.0,4.0,,1
Sia,Thunderclouds,0,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,0.691,0.716,7.0,-5.985,1.0,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027.0,4.0,,9
Hozier,Nina Cried Power (feat. Mavis Staples),40,spotify:track:7wR5r0KYGXBpyWXCdyYs3F,https://open.spotify.com/track/7wR5r0KYGXBpyWXCdyYs3F,0.29,0.889,1.0,-2.611,1.0,0.159,0.00949,0.0,0.0821,0.651,98.835,audio_features,7wR5r0KYGXBpyWXCdyYs3F,https://api.spotify.com/v1/tracks/7wR5r0KYGXBpyWXCdyYs3F,https://api.spotify.com/v1/audio-analysis/7wR5r0KYGXBpyWXCdyYs3F,225213.0,4.0,,1
Hozier,Moment's Silence (Common Tongue),55,spotify:track:6F980QL4axcqjJDMaV7Ew8,https://open.spotify.com/track/6F980QL4axcqjJDMaV7Ew8,0.516,0.593,0.0,-5.09,1.0,0.0252,0.055,0.0401,0.111,0.53,76.018,audio_features,6F980QL4axcqjJDMaV7Ew8,https://api.spotify.com/v1/tracks/6F980QL4axcqjJDMaV7Ew8,https://api.spotify.com/v1/audio-analysis/6F980QL4axcqjJDMaV7Ew8,254840.0,4.0,,1
Hozier,NFWMB,58,spotify:track:2iQYqdalv245vrCEM4W9N9,https://open.spotify.com/track/2iQYqdalv245vrCEM4W9N9,0.379,0.373,3.0,-12.176,0.0,0.0309,0.895,0.0718,0.115,0.352,176.002,audio_features,2iQYqdalv245vrCEM4W9N9,https://api.spotify.com/v1/tracks/2iQYqdalv245vrCEM4W9N9,https://api.spotify.com/v1/audio-analysis/2iQYqdalv245vrCEM4W9N9,259253.0,1.0,,6
Michelle Branch,Everywhere,66,spotify:track:1u0l8zWpQeMYStFkc2mLD7,https://open.spotify.com/track/1u0l8zWpQeMYStFkc2mLD7,0.523,0.828,1.0,-4.696,1.0,0.0762,0.0136,0.000255,0.165,0.476,96.952,audio_features,1u0l8zWpQeMYStFkc2mLD7,https://api.spotify.com/v1/tracks/1u0l8zWpQeMYStFkc2mLD7,https://api.spotify.com/v1/audio-analysis/1u0l8zWpQeMYStFkc2mLD7,214827.0,4.0,,1
Alan Walker,The Spectre,74,spotify:track:2DGa7iaidT5s0qnINlwMjJ,https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ,0.654,0.711,1.0,-7.437,0.0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,audio_features,2DGa7iaidT5s0qnINlwMjJ,https://api.spotify.com/v1/tracks/2DGa7iaidT5s0qnINlwMjJ,https://api.spotify.com/v1/audio-analysis/2DGa7iaidT5s0qnINlwMjJ,193788.0,4.0,,1
Marshmello,Happier,84,spotify:track:2dpaYNEQHiRxtZbfNsse99,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,0.687,0.792,5.0,-2.749,1.0,0.0452,0.191,0.0,0.167,0.671,100.015,audio_features,2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,214290.0,4.0,,9
Bryce Vine,Drew Barrymore,64,spotify:track:0OgGn1ofaj55l2PcihQQGV,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV,0.758,0.574,11.0,-6.889,0.0,0.0572,0.46,0.00272,0.102,0.261,151.985,audio_features,0OgGn1ofaj55l2PcihQQGV,https://api.spotify.com/v1/tracks/0OgGn1ofaj55l2PcihQQGV,https://api.spotify.com/v1/audio-analysis/0OgGn1ofaj55l2PcihQQGV,191147.0,4.0,,1
Rita Ora,Let You Love Me,61,spotify:track:6xtcFXSo8H9BZN637BMVKS,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS,0.531,0.854,10.0,-3.149,1.0,0.198,0.288,0.0,0.0773,0.456,94.419,audio_features,6xtcFXSo8H9BZN637BMVKS,https://api.spotify.com/v1/tracks/6xtcFXSo8H9BZN637BMVKS,https://api.spotify.com/v1/audio-analysis/6xtcFXSo8H9BZN637BMVKS,190000.0,4.0,,1
French Montana,No Stylist (feat. Drake),65,spotify:track:04MLEeAMuV9IlHEsD8vF6A,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,0.765,0.704,5.0,-4.589,0.0,0.127,0.0215,0.0,0.227,0.498,147.055,audio_features,04MLEeAMuV9IlHEsD8vF6A,https://api.spotify.com/v1/tracks/04MLEeAMuV9IlHEsD8vF6A,https://api.spotify.com/v1/audio-analysis/04MLEeAMuV9IlHEsD8vF6A,192172.0,4.0,,9
Lil Mosey,Noticed,0,spotify:track:7d6XJZjnm7iWcKwYL9z5kC,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC,0.699,0.558,11.0,-7.622,1.0,0.0603,0.462,0.0,0.116,0.493,79.992,audio_features,7d6XJZjnm7iWcKwYL9z5kC,https://api.spotify.com/v1/tracks/7d6XJZjnm7iWcKwYL9z5kC,https://api.spotify.com/v1/audio-analysis/7d6XJZjnm7iWcKwYL9z5kC,165000.0,4.0,,1
Chris Brown,With You,0,spotify:track:7ByfFjT83MNmisdzhZ50Fv,https://open.spotify.com/track/7ByfFjT83MNmisdzhZ50Fv,0.662,0.693,3.0,-4.298,1.0,0.0698,0.134,0.0,0.145,0.655,86.009,audio_features,7ByfFjT83MNmisdzhZ50Fv,https://api.spotify.com/v1/tracks/7ByfFjT83MNmisdzhZ50Fv,https://api.spotify.com/v1/audio-analysis/7ByfFjT83MNmisdzhZ50Fv,252120.0,4.0,,9
Baha Men,Who Let The Dogs Out,67,spotify:track:1H5tvpoApNDxvxDexoaAUo,https://open.spotify.com/track/1H5tvpoApNDxvxDexoaAUo,0.869,0.887,0.0,-4.505,1.0,0.0993,0.0605,0.0,0.148,0.784,129.221,audio_features,1H5tvpoApNDxvxDexoaAUo,https://api.spotify.com/v1/tracks/1H5tvpoApNDxvxDexoaAUo,https://api.spotify.com/v1/audio-analysis/1H5tvpoApNDxvxDexoaAUo,198400.0,4.0,,9
August Twelfth,Home by Midnight,0,spotify:track:6xcjGCRaSGl7wSpxAdCp0j,https://open.spotify.com/track/6xcjGCRaSGl7wSpxAdCp0j,0.502,0.639,1.0,-8.322,1.0,0.0442,0.0292,0.0,0.211,0.35,89.988,audio_features,6xcjGCRaSGl7wSpxAdCp0j,https://api.spotify.com/v1/tracks/6xcjGCRaSGl7wSpxAdCp0j,https://api.spotify.com/v1/audio-analysis/6xcjGCRaSGl7wSpxAdCp0j,250684.0,4.0,,1
James Brown,Get Up Offa That Thing,0,spotify:track:0nyrltZrQGAJMBZc1bYvuQ,https://open.spotify.com/track/0nyrltZrQGAJMBZc1bYvuQ,0.883,0.664,4.0,-10.395,1.0,0.411,0.225,2.3e-06,0.941,0.8,118.104,audio_features,0nyrltZrQGAJMBZc1bYvuQ,https://api.spotify.com/v1/tracks/0nyrltZrQGAJMBZc1bYvuQ,https://api.spotify.com/v1/audio-analysis/0nyrltZrQGAJMBZc1bYvuQ,250200.0,4.0,,7
The Cardigans,Lovefool - Radio Edit,0,spotify:track:1eRqy8jW4ZLMJR6dl3xsgI,https://open.spotify.com/track/1eRqy8jW4ZLMJR6dl3xsgI,0.644,0.599,9.0,-7.941,1.0,0.0291,0.0445,0.0,0.286,0.948,111.829,audio_features,1eRqy8jW4ZLMJR6dl3xsgI,https://api.spotify.com/v1/tracks/1eRqy8jW4ZLMJR6dl3xsgI,https://api.spotify.com/v1/audio-analysis/1eRqy8jW4ZLMJR6dl3xsgI,193893.0,4.0,,9
Bruno Mars,Finesse - Remix; feat. Cardi B,75,spotify:track:3Vo4wInECJQuz9BIBMOu8i,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,0.704,0.859,5.0,-4.877,0.0,0.0996,0.0185,0.0,0.0215,0.926,105.115,audio_features,3Vo4wInECJQuz9BIBMOu8i,https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i,https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i,217289.0,4.0,,9
Alicia Keys,If I Ain't Got You,81,spotify:track:3XVBdLihbNbxUwZosxcGuJ,https://open.spotify.com/track/3XVBdLihbNbxUwZosxcGuJ,0.609,0.444,7.0,-9.129,1.0,0.106,0.603,6.86e-06,0.104,0.166,118.402,audio_features,3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/audio-analysis/3XVBdLihbNbxUwZosxcGuJ,228707.0,3.0,,6
Miley Cyrus,East Northumberland High,0,spotify:track:0dshP149Ve2lK3GRizNC0N,https://open.spotify.com/track/0dshP149Ve2lK3GRizNC0N,0.498,0.83,10.0,-3.779,1.0,0.0537,0.00232,5.69e-06,0.137,0.683,81.726,audio_features,0dshP149Ve2lK3GRizNC0N,https://api.spotify.com/v1/tracks/0dshP149Ve2lK3GRizNC0N,https://api.spotify.com/v1/audio-analysis/0dshP149Ve2lK3GRizNC0N,204293.0,4.0,,9
Culture Club,Karma Chameleon,63,spotify:track:48O0GrGJWml3DzHhC5sJ7a,https://open.spotify.com/track/48O0GrGJWml3DzHhC5sJ7a,0.676,0.577,10.0,-12.031,1.0,0.0365,0.186,0.0,0.148,0.934,91.98,audio_features,48O0GrGJWml3DzHhC5sJ7a,https://api.spotify.com/v1/tracks/48O0GrGJWml3DzHhC5sJ7a,https://api.spotify.com/v1/audio-analysis/48O0GrGJWml3DzHhC5sJ7a,241600.0,4.0,,9
Afroman,Crazy Rap (Colt 45 & 2 Zig Zags),0,spotify:track:3n3foZAJ9FO7uo0lodxWkp,https://open.spotify.com/track/3n3foZAJ9FO7uo0lodxWkp,0.928,0.371,9.0,-7.887,1.0,0.375,0.325,0.0,0.171,0.55,99.061,audio_features,3n3foZAJ9FO7uo0lodxWkp,https://api.spotify.com/v1/tracks/3n3foZAJ9FO7uo0lodxWkp,https://api.spotify.com/v1/audio-analysis/3n3foZAJ9FO7uo0lodxWkp,328667.0,4.0,,7
Adele,Water Under the Bridge,0,spotify:track:4vb4mFvYsr2h6enhjJsq9Y,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,0.596,0.838,5.0,-6.52,0.0,0.0704,0.0189,1.54e-05,0.108,0.472,94.982,audio_features,4vb4mFvYsr2h6enhjJsq9Y,https://api.spotify.com/v1/tracks/4vb4mFvYsr2h6enhjJsq9Y,https://api.spotify.com/v1/audio-analysis/4vb4mFvYsr2h6enhjJsq9Y,240427.0,4.0,,1
Avril Lavigne,What the Hell,0,spotify:track:10zycm3kRmxg5etQ8Qhpq4,https://open.spotify.com/track/10zycm3kRmxg5etQ8Qhpq4,0.577,0.934,2.0,-3.672,1.0,0.0554,0.00405,0.0064,0.123,0.855,149.964,audio_features,10zycm3kRmxg5etQ8Qhpq4,https://api.spotify.com/v1/tracks/10zycm3kRmxg5etQ8Qhpq4,https://api.spotify.com/v1/audio-analysis/10zycm3kRmxg5etQ8Qhpq4,219653.0,4.0,,8
James Wolpert,Somebody To Love - The Voice Performance,10,spotify:track:3nkNpAoC3HMNwct5caOGc5,https://open.spotify.com/track/3nkNpAoC3HMNwct5caOGc5,0.507,0.922,8.0,-3.597,1.0,0.06,0.163,0.0,0.229,0.469,110.977,audio_features,3nkNpAoC3HMNwct5caOGc5,https://api.spotify.com/v1/tracks/3nkNpAoC3HMNwct5caOGc5,https://api.spotify.com/v1/audio-analysis/3nkNpAoC3HMNwct5caOGc5,210716.0,1.0,,6
Tab Hunter,Reproduction,41,spotify:track:2c64HwzgAPATRJLF2aj6Ik,https://open.spotify.com/track/2c64HwzgAPATRJLF2aj6Ik,0.82,0.511,2.0,-9.032,1.0,0.0693,0.424,0.0,0.117,0.747,144.407,audio_features,2c64HwzgAPATRJLF2aj6Ik,https://api.spotify.com/v1/tracks/2c64HwzgAPATRJLF2aj6Ik,https://api.spotify.com/v1/audio-analysis/2c64HwzgAPATRJLF2aj6Ik,247493.0,4.0,,9
The Notorious B.I.G.,Juicy - 2005 Remaster,77,spotify:track:5ByAIlEEnxYdvpnezg7HTX,https://open.spotify.com/track/5ByAIlEEnxYdvpnezg7HTX,0.889,0.818,9.0,-4.639,1.0,0.253,0.47,0.0,0.179,0.782,96.063,audio_features,5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/tracks/5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/audio-analysis/5ByAIlEEnxYdvpnezg7HTX,302760.0,4.0,,7
Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),65,spotify:track:5JEx7HbmvHQQswJCsoo9rA,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,0.575,0.758,1.0,-5.029,0.0,0.0618,0.0954,0.0,0.394,0.493,144.107,audio_features,5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,182623.0,4.0,,3
Dirty Heads,Oxygen,60,spotify:track:3YbtjYddK11NTDdUpC4nGp,https://open.spotify.com/track/3YbtjYddK11NTDdUpC4nGp,0.68,0.878,8.0,-3.923,0.0,0.0554,0.0744,0.0,0.137,0.769,169.987,audio_features,3YbtjYddK11NTDdUpC4nGp,https://api.spotify.com/v1/tracks/3YbtjYddK11NTDdUpC4nGp,https://api.spotify.com/v1/audio-analysis/3YbtjYddK11NTDdUpC4nGp,225395.0,4.0,,8
Cher Lloyd,None Of My Business,64,spotify:track:2SPEg45ZaUFJCg9GwNmRvw,https://open.spotify.com/track/2SPEg45ZaUFJCg9GwNmRvw,0.793,0.488,2.0,-5.807,0.0,0.0462,0.428,0.0,0.0823,0.5,133.957,audio_features,2SPEg45ZaUFJCg9GwNmRvw,https://api.spotify.com/v1/tracks/2SPEg45ZaUFJCg9GwNmRvw,https://api.spotify.com/v1/audio-analysis/2SPEg45ZaUFJCg9GwNmRvw,184005.0,4.0,,9
Lauren Daigle,You Say,0,spotify:track:3ngc7rGlfeFaskU90EWl4R,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R,0.494,0.637,5.0,-6.381,1.0,0.0333,0.669,0.0,0.0882,0.1,147.924,audio_features,3ngc7rGlfeFaskU90EWl4R,https://api.spotify.com/v1/tracks/3ngc7rGlfeFaskU90EWl4R,https://api.spotify.com/v1/audio-analysis/3ngc7rGlfeFaskU90EWl4R,274693.0,4.0,,0
Lennon Stella,Bad,0,spotify:track:5b3auymspp8YgCB9672fbR,https://open.spotify.com/track/5b3auymspp8YgCB9672fbR,0.827,0.613,8.0,-5.34,1.0,0.0621,0.366,1.25e-05,0.093,0.747,137.96,audio_features,5b3auymspp8YgCB9672fbR,https://api.spotify.com/v1/tracks/5b3auymspp8YgCB9672fbR,https://api.spotify.com/v1/audio-analysis/5b3auymspp8YgCB9672fbR,177973.0,4.0,,9
Big Sean,I Don't Fuck With You,0,spotify:track:4w7yrP4RAeeyhfG9nJqQvS,https://open.spotify.com/track/4w7yrP4RAeeyhfG9nJqQvS,0.823,0.733,1.0,-5.474,1.0,0.0628,0.0349,0.0,0.324,0.397,97.972,audio_features,4w7yrP4RAeeyhfG9nJqQvS,https://api.spotify.com/v1/tracks/4w7yrP4RAeeyhfG9nJqQvS,https://api.spotify.com/v1/audio-analysis/4w7yrP4RAeeyhfG9nJqQvS,284387.0,4.0,,9
Pentatonix,Hallelujah,77,spotify:track:550rQQCGkrTzvp4SfpOPzx,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx,0.322,0.377,7.0,-7.385,0.0,0.0356,0.454,0.0,0.338,0.366,118.669,audio_features,550rQQCGkrTzvp4SfpOPzx,https://api.spotify.com/v1/tracks/550rQQCGkrTzvp4SfpOPzx,https://api.spotify.com/v1/audio-analysis/550rQQCGkrTzvp4SfpOPzx,268960.0,4.0,,0
Pentatonix,Can't Help Falling In Love,53,spotify:track:1xKScU3i8ho0OIhNoC5YW9,https://open.spotify.com/track/1xKScU3i8ho0OIhNoC5YW9,0.272,0.16,9.0,-9.947,1.0,0.0323,0.729,0.0,0.18,0.142,98.612,audio_features,1xKScU3i8ho0OIhNoC5YW9,https://api.spotify.com/v1/tracks/1xKScU3i8ho0OIhNoC5YW9,https://api.spotify.com/v1/audio-analysis/1xKScU3i8ho0OIhNoC5YW9,178200.0,3.0,,6
Pentatonix,Feel It Still,41,spotify:track:4Ry81RnXmSSmSyqtjGlMkk,https://open.spotify.com/track/4Ry81RnXmSSmSyqtjGlMkk,0.742,0.726,11.0,-5.755,1.0,0.0582,0.0531,0.0,0.0803,0.93,77.48,audio_features,4Ry81RnXmSSmSyqtjGlMkk,https://api.spotify.com/v1/tracks/4Ry81RnXmSSmSyqtjGlMkk,https://api.spotify.com/v1/audio-analysis/4Ry81RnXmSSmSyqtjGlMkk,180680.0,4.0,,9
Pentatonix,Starships,41,spotify:track:28KAxjOTAnnGjGpC2Qx8gn,https://open.spotify.com/track/28KAxjOTAnnGjGpC2Qx8gn,0.694,0.681,6.0,-6.956,0.0,0.0944,0.0176,0.0,0.447,0.716,128.061,audio_features,28KAxjOTAnnGjGpC2Qx8gn,https://api.spotify.com/v1/tracks/28KAxjOTAnnGjGpC2Qx8gn,https://api.spotify.com/v1/audio-analysis/28KAxjOTAnnGjGpC2Qx8gn,182000.0,4.0,,3
